    time     gap  src>dst   cmd   reg   len  ok
   9.666  103.6ms  21>20     64    00    7    ok
   9.666  103.6ms  20>21     64    00    6    ok
   9.666    0.1ms  21>20     65    00    5    ok
   9.718   52.0ms  21>20     65    00    5    ok
   9.718    0.0ms  21>20     65    00    5    ok
   9.768   50.7ms  21>20     65    00    5    ok
   9.768  102.8ms  21>20     64    00    7    ok
   9.768  102.8ms  20>21     64    00    6    ok
   9.768    0.1ms  21>20     65    00    5    ok
   9.822   53.5ms  21>20     65    00    5    ok
   9.822    0.0ms  21>20     65    00    5    ok
   9.822    0.0ms  21>20     65    00    5    ok
   9.875  106.2ms  21>20     64    00    7    ok
   9.875  106.2ms  20>21     64    00    6    ok
   9.875   52.6ms  21>20     65    00    5    ok
   9.925   50.7ms  21>20     65    00    5    ok
   9.925    0.0ms  21>20     65    00    5    ok
   9.925    0.0ms  21>20     65    00    5    ok
   9.977  102.1ms  21>20     64    00    7    ok
   9.977  102.1ms  20>21     64    00    6    ok
   9.977   51.4ms  21>20     65    00    5    ok
  10.027   50.7ms  21>20     65    00    5    ok
  10.027    0.0ms  21>20     65    00    5    ok
  10.028    0.0ms  21>20     65    00    5    ok
  10.081  104.6ms  21>20     64    00    7    ok
  10.081  104.6ms  20>21     64    00    6    ok
  10.081   53.9ms  21>20     65    00    5    ok
  10.133   52.1ms  21>20     65    00    5    ok
  10.133    0.0ms  21>20     65    00    5    ok
  10.134    0.0ms  21>20     65    00    5    ok
  10.184  102.5ms  21>20     64    00    7    ok
  10.184  102.6ms  20>21     64    00    6    ok
  10.184   50.4ms  21>20     65    00    5    ok
  10.184    0.0ms  21>20     65    00    5    ok
  10.235   51.1ms  21>20     65    00    5    ok
  10.235    0.0ms  21>20     65    00    5    ok
  10.285  101.3ms  21>20     64    00    7    ok
  10.285  101.3ms  20>21     64    00    6    ok
  10.285   50.2ms  21>20     65    00    5    ok
  10.285    0.0ms  21>20     65    00    5    ok
  10.337   51.4ms  21>20     65    00    5    ok
  10.337    0.0ms  21>20     65    00    5    ok
  10.388  102.6ms  21>20     64    00    7    ok
  10.388  102.6ms  20>21     64    00    6    ok
  10.388   51.2ms  21>20     65    00    5    ok
  10.388    0.0ms  21>20     65    00    5    ok
  10.440   51.8ms  21>20     65    00    5    ok
  10.440    0.0ms  21>20     65    00    5    ok
  10.490  102.0ms  21>20     64    00    7    ok
  10.490  101.9ms  20>21     64    00    6    ok
  10.490   50.1ms  21>20     65    00    5    ok
  10.490    0.0ms  21>20     65    00    5    ok
  10.543   52.9ms  21>20     65    00    5    ok
  10.543    0.0ms  21>20     65    00    5    ok
  10.594  104.4ms  21>20     64    00    7    ok
  10.594  104.4ms  20>21     64    00    6    ok
  10.594   51.5ms  21>20     65    00    5    ok
  10.594    0.0ms  21>20     65    00    5    ok
  10.644   50.3ms  21>20     65    00    5    ok
  10.645    0.0ms  21>20     65    00    5    ok
  10.645   50.4ms  21>20     64    00    7    ok
  10.695  100.5ms  20>21     64    00    6    ok
  10.695   50.2ms  21>20     65    00    5    ok
  10.695    0.0ms  21>20     65    00    5    ok
  10.745   50.4ms  21>20     65    00    5    ok
  10.745    0.0ms  21>20     65    00    5    ok
  10.745  100.6ms  21>20     64    00    7    ok
  10.797  102.4ms  20>21     64    00    6    ok
  10.797   51.9ms  21>20     65    00    5    ok
  10.797    0.0ms  21>20     65    00    5    ok
  10.848   51.0ms  21>20     65    00    5    ok
  10.848    0.0ms  21>20     65    00    5    ok
  10.848  103.0ms  21>20     64    00    7    ok
  10.901  104.0ms  20>21     64    00    6    ok
  10.901   52.9ms  21>20     65    00    5    ok
  10.901    0.0ms  21>20     65    00    5    ok
  10.952   51.4ms  21>20     65    00    5    ok
  10.952    0.0ms  21>20     65    00    5    ok
  10.953  104.4ms  21>20     64    00    7    ok
  10.953   51.5ms  20>21     64    00    6    ok
  11.004   51.6ms  21>20     65    00    5    ok
  11.004    0.0ms  21>20     65    00    5    ok
  11.004    0.0ms  21>20     65    00    5    ok
  11.055   51.0ms  21>20     65    00    5    ok
  11.055  102.7ms  21>20     64    00    7    ok
  11.055  102.7ms  20>21     64    00    6    ok
  11.106   50.6ms  21>20     65    00    5    ok
  11.106    0.0ms  21>20     65    00    5    ok
  11.106    0.0ms  21>20     65    00    5    ok
  11.156   50.4ms  21>20     65    00    5    ok
  11.156  101.0ms  21>20     64    00    7    ok
  11.156  101.0ms  20>21     64    00    6    ok
  11.207   50.5ms  21>20     65    00    5    ok
  11.207    0.0ms  21>20     65    00    5    BAD
  11.258  102.0ms  21>20     64    00    7    ok
  11.318  162.2ms  20>21     64    01    6    BAD
  11.318  111.7ms  21>20     65    00    5    ok
  11.370   51.1ms  21>20     65    00    5    BAD
  11.370    0.0ms  21>00     06    27    7    BAD
  11.423   53.7ms  21>20     65    00    5    BAD
  11.476   52.5ms  21>20     65    00    5    ok
  11.476  217.6ms  21>20     64    06    7    BAD
  11.526   50.5ms  21>20     65    00    5    BAD
  11.526    0.0ms  21>20     65    00    5    ok
  11.577  101.2ms  21>20     64    27    7    BAD
  11.577   50.7ms  21>20     65    00    5    ok
  11.628    0.0ms  21>20     00    04    5    BAD
  11.732    0.0ms  20>65     00    04    33   BAD
  11.785    0.0ms  21>64     00    06    7    BAD
  11.785   53.0ms  20>65     00    04    5    BAD
  11.886    0.0ms  20>65     04    27    33   BAD
  11.886  309.4ms  21>20     65    00    5    BAD
  11.988  360.5ms  21>20     00    04    5    BAD
  12.040  153.2ms  21>20     65    00    5    BAD
  12.090    0.0ms  65>00     04    27    32   BAD
  12.090   50.8ms  21>20     65    00    5    ok
  12.144   54.0ms  21>20     65    00    5    BAD
  12.197  619.7ms  21>20     64    00    7    BAD
  12.197   52.3ms  21>20     65    00    5    ok
  12.197    0.0ms  21>20     65    00    5    ok
  12.247   50.4ms  21>20     65    00    5    BAD
  12.299  102.6ms  21>20     64    00    7    BAD
  12.299   52.1ms  21>20     65    00    5    ok
  12.299    0.0ms  21>20     65    00    5    ok
  12.350   50.8ms  21>20     65    00    5    ok
  12.350    0.0ms  21>20     65    00    5    ok
  12.350   50.9ms  21>20     64    00    7    ok
  12.403 1084.8ms  20>21     64    00    6    ok
  12.403   53.1ms  21>20     65    00    5    ok
  12.403    0.0ms  21>20     65    00    5    ok
  12.453   50.2ms  21>20     65    00    5    ok
  12.453    0.0ms  21>20     65    00    5    ok
  12.453  103.3ms  21>20     64    00    7    ok
  12.505  101.3ms  20>21     64    00    6    ok
  12.505   51.2ms  21>20     65    00    5    ok
  12.505    0.0ms  21>20     65    00    5    ok
  12.555   50.2ms  21>20     65    00    5    ok
  12.555    0.0ms  21>20     65    00    5    ok
  12.555  101.4ms  21>20     64    00    7    ok
  12.555   50.4ms  20>21     64    00    6    ok
  12.606   50.8ms  21>20     65    00    5    ok
  12.606    0.0ms  21>20     65    00    5    ok
  12.606    0.0ms  21>20     65    00    5    ok
  12.656   50.7ms  21>20     65    00    5    ok
  12.656  101.5ms  21>20     64    00    7    ok
  12.656  101.5ms  20>21     64    00    6    ok
  12.707   50.3ms  21>20     65    00    5    ok
  12.707    0.0ms  90>20     65    00    5    BAD
  12.758   50.9ms  21>20     65    00    5    BAD
  12.808    0.0ms  20>64     00    01    6    BAD
  12.859    0.0ms  90>64     00    27    7    BAD
  12.910  151.9ms  21>20     65    00    5    ok
  12.961    0.0ms  20>00     04    27    5    BAD
  13.063 1278.8ms  20>65     00    04    33   BAD
  13.114    0.0ms  21>65     04    27    5    BAD
  13.165    0.0ms  21>20     b2    00    5    BAD
  13.165 1380.5ms  21>64     00    06    7    BAD
  13.266  356.9ms  21>20     65    00    5    BAD
  13.267  610.1ms  21>20     64    00    7    BAD
  13.318   51.7ms  21>20     65    00    5    BAD
  13.318    0.0ms  21>20     65    00    5    ok
  13.369  102.2ms  21>20     64    00    7    BAD
  13.421  102.4ms  21>20     65    00    5    BAD
  13.421    0.0ms  21>20     65    00    5    ok
  13.472   50.8ms  21>20     65    00    5    ok
  13.472  102.8ms  21>20     64    00    7    ok
  13.472  815.1ms  20>21     64    00    6    ok
  13.472    0.1ms  21>20     65    00    5    ok
  13.525   53.7ms  21>20     65    00    5    ok
  13.525    0.0ms  21>20     65    00    5    ok
  13.577   52.2ms  21>20     65    00    5    ok
  13.578  105.9ms  21>20     64    00    7    ok
  13.578  105.9ms  20>21     64    00    6    ok
  13.578    0.0ms  21>20     65    00    5    ok
  13.628   50.2ms  21>20     65    00    5    ok
  13.628    0.0ms  21>20     65    00    5    ok
  13.628    0.0ms  21>20     65    00    5    ok
  13.679  101.7ms  21>20     64    00    7    ok
  13.679  101.7ms  20>21     64    00    6    ok
  13.679   51.5ms  21>20     65    00    5    ok
  13.730   50.6ms  21>20     65    00    5    ok
  13.730    0.0ms  21>20     65    00    5    ok
  13.730    0.0ms  21>20     65    00    5    ok
  13.783  103.5ms  21>20     64    00    7    ok
  13.783  103.5ms  20>21     64    00    6    ok
  13.783   52.9ms  21>20     65    00    5    ok
  13.834   51.5ms  21>20     65    00    5    ok
  13.834    0.0ms  21>20     65    00    5    ok
  13.834    0.0ms  21>20     65    00    5    ok
  13.887  104.5ms  21>20     64    00    7    ok
  13.887  104.5ms  20>21     64    00    6    ok
  13.887   53.0ms  21>20     65    00    5    ok
  13.887    0.0ms  21>20     65    00    5    ok
  13.939   51.9ms  21>20     65    00    5    ok
  13.939    0.0ms  21>20     65    00    5    ok
  13.990  102.5ms  21>20     64    00    7    ok
  13.990  102.5ms  20>21     64    00    6    ok
  13.990   50.6ms  21>20     65    00    5    ok
  13.990    0.0ms  21>20     65    00    5    ok
  14.043   53.2ms  21>20     65    00    5    ok
  14.043    0.0ms  21>20     65    00    5    ok
  14.094  104.7ms  21>20     64    00    7    ok
  14.094  104.7ms  20>21     64    00    6    ok
  14.095   51.5ms  21>20     65    00    5    ok
  14.095    0.0ms  21>20     65    00    5    ok
  14.148   53.3ms  21>20     65    00    5    ok
  14.148    0.0ms  21>20     65    00    5    ok
  14.148   53.4ms  21>20     64    00    7    ok
  14.201  106.0ms  20>21     64    00    6    ok
  14.201   52.7ms  21>20     65    00    5    ok
  14.201    0.0ms  21>20     65    00    5    ok
  14.251   50.8ms  21>20     65    00    5    ok
  14.251    0.0ms  21>20     65    00    5    ok
  14.251  103.5ms  21>20     64    00    7    ok
  14.302  101.1ms  20>21     64    00    6    ok
  14.302   50.3ms  21>20     65    00    5    ok
  14.302    0.0ms  21>20     65    00    5    ok
  14.353   51.0ms  21>20     65    00    5    ok
  14.353    0.0ms  21>20     65    00    5    ok
  14.353  101.4ms  21>20     64    00    7    ok
  14.405  103.7ms  20>21     64    00    6    ok
  14.405   52.6ms  21>20     65    00    5    ok
  14.405    0.0ms  21>20     65    00    5    ok
  14.457   51.9ms  21>20     65    00    5    ok
  14.457    0.0ms  21>20     65    00    5    ok
  14.457  104.6ms  21>20     64    00    7    ok
  14.508  103.1ms  20>21     64    00    6    ok
  14.508   51.2ms  21>20     65    00    5    ok
  14.508    0.0ms  21>20     65    00    5    ok
  14.508    0.0ms  21>20     65    00    5    ok
  14.559   50.4ms  21>20     65    00    5    ok
  14.559  101.7ms  21>20     64    00    7    ok
  14.559   50.6ms  20>21     64    00    6    ok
  14.609   50.3ms  21>20     65    00    5    ok
  14.609    0.0ms  21>20     65    00    5    ok
  14.609    0.0ms  21>20     65    00    5    ok
  14.660   50.8ms  21>20     65    00    5    ok
  14.660  101.2ms  21>20     64    00    7    ok
  14.660  101.2ms  20>21     64    00    6    ok
  14.711   50.6ms  21>20     65    00    5    ok
  14.711    0.0ms  21>20     65    00    5    ok
  14.711    0.0ms  21>20     65    00    5    ok
  14.761   50.3ms  21>20     65    00    5    ok
  14.761  100.9ms  21>20     64    00    7    ok
  14.761  100.9ms  20>21     64    00    6    ok
  14.812   50.7ms  21>20     65    00    5    ok
  14.812    0.0ms  21>20     65    00    5    ok
  14.812    0.0ms  21>20     65    00    5    ok
  14.862   50.3ms  21>20     65    00    5    ok
  14.862  101.1ms  21>20     64    00    7    ok
  14.862  101.1ms  20>21     64    00    6    ok
  14.913   50.7ms  21>20     65    00    5    ok
  14.913    0.0ms  21>20     65    00    5    ok
  14.913    0.0ms  21>20     65    00    5    ok
  14.963   50.4ms  21>20     65    00    5    ok
  14.963  101.1ms  21>20     64    00    7    ok
  14.963  101.1ms  20>21     64    00    6    ok
  15.014   50.7ms  21>20     65    00    5    ok
  15.014    0.0ms  21>20     65    00    5    ok
  15.014    0.0ms  21>20     65    00    5    ok
  15.065   50.9ms  21>20     65    00    5    ok
  15.065  101.6ms  21>20     64    00    7    ok
  15.065  101.6ms  20>21     64    00    6    ok
  15.116   51.3ms  21>20     65    00    5    ok
  15.116    0.0ms  21>20     65    00    5    ok
  15.116    0.0ms  21>20     65    00    5    ok
  15.167   50.6ms  21>20     65    00    5    ok
  15.167  101.9ms  21>20     64    00    7    ok
  15.167  101.9ms  20>21     64    00    6    ok
  15.218   51.0ms  21>20     65    00    5    ok
  15.218    0.0ms  21>20     65    00    5    ok
  15.218    0.0ms  21>20     65    00    5    ok
  15.270   51.9ms  21>20     65    00    5    ok
  15.270  102.9ms  21>20     64    00    7    ok
  15.270  102.9ms  20>21     64    00    6    ok
  15.270    0.1ms  21>20     65    00    5    ok
  15.322   52.6ms  21>20     65    00    5    ok
  15.322    0.0ms  21>20     65    00    5    ok
  15.373   50.7ms  21>20     65    00    5    ok
  15.373  103.4ms  21>20     64    00    7    ok
  15.373  103.4ms  20>21     64    00    6    ok
  15.373    0.1ms  21>20     65    00    5    ok
  15.423   50.2ms  21>20     65    00    5    ok
  15.423    0.0ms  21>20     65    00    5    ok
  15.473   50.1ms  21>20     65    00    5    ok
  15.473  100.5ms  21>20     64    00    7    ok
  15.473  100.5ms  20>21     64    00    6    ok
  15.473    0.1ms  21>20     65    00    5    ok
  15.527   53.4ms  21>20     65    00    5    ok
  15.527    0.1ms  21>20     65    00    5    ok
  15.579   51.6ms  21>20     65    00    5    ok
  15.579  105.1ms  21>20     64    00    7    ok
  15.579  105.1ms  20>21     64    00    6    ok
  15.579    0.0ms  21>20     65    00    5    ok
  15.630   51.6ms  21>20     65    00    5    ok
  15.630    0.0ms  21>20     65    00    5    ok
  15.630    0.0ms  21>20     65    00    5    ok
  15.683  104.3ms  21>20     64    00    7    ok
  15.683  104.3ms  20>21     64    00    6    ok
  15.683   52.7ms  21>20     65    00    5    ok
  15.734   50.7ms  21>20     65    00    5    ok
  15.734    0.0ms  21>20     65    00    5    ok
  15.734    0.0ms  21>20     65    00    5    ok
  15.785  102.3ms  21>20     64    00    7    ok
  15.785  102.3ms  20>21     64    00    6    ok
  15.785   51.5ms  21>20     65    00    5    ok
  15.837   51.3ms  21>20     65    00    5    ok
  15.837    0.0ms  21>20     65    00    5    ok
  15.837    0.0ms  21>20     65    00    5    ok
  15.888  103.0ms  21>20     64    00    7    ok
  15.888  103.0ms  20>21     64    00    6    ok
  15.888   51.7ms  21>20     65    00    5    ok
  15.939   50.5ms  21>20     65    00    5    ok
  15.939    0.0ms  21>20     65    00    5    ok
  15.939    0.0ms  21>20     65    00    5    ok
  15.991  102.7ms  21>20     64    00    7    ok
  15.991  102.7ms  20>21     64    00    6    ok
  15.991   52.1ms  21>20     65    00    5    ok
  15.991    0.0ms  21>20     65    00    5    ok
  16.043   52.5ms  21>20     65    00    5    ok
  16.043    0.0ms  21>20     65    00    5    ok
  16.094  103.3ms  21>20     64    00    7    ok
  16.094  103.3ms  20>21     64    00    6    ok
  16.094   50.8ms  21>20     65    00    5    ok
  16.094    0.0ms  21>20     65    00    5    ok
  16.145   50.9ms  21>20     65    00    5    ok
  16.145    0.0ms  21>20     65    00    5    ok
  16.196  101.5ms  21>20     64    00    7    ok
  16.196  101.4ms  20>21     64    00    6    ok
  16.196   50.5ms  21>20     65    00    5    ok
  16.196    0.0ms  21>20     65    00    5    ok
  16.248   52.8ms  21>20     65    00    5    ok
  16.249    0.0ms  21>20     65    00    5    ok
  16.300  104.3ms  21>20     64    00    7    ok
  16.300  104.3ms  20>21     64    00    6    ok
  16.300   51.5ms  21>20     65    00    5    ok
  16.300    0.0ms  21>20     65    00    5    ok
  16.352   51.5ms  21>20     65    00    5    ok
  16.352    0.1ms  21>20     65    00    5    ok
  16.352   51.7ms  21>20     64    00    7    ok
  16.404  104.1ms  20>21     64    00    6    ok
  16.404   52.6ms  21>20     65    00    5    ok
  16.404    0.0ms  21>20     65    00    5    ok
  16.455   50.7ms  21>20     65    00    5    ok
  16.455    0.0ms  21>20     65    00    5    ok
  16.455  103.3ms  21>20     64    00    7    ok
  16.508  103.6ms  20>21     64    00    6    ok
  16.508   52.8ms  21>20     65    00    5    ok
  16.508    0.0ms  21>20     65    00    5    ok
  16.559   51.6ms  21>20     65    00    5    ok
  16.559    0.1ms  21>20     65    00    5    ok
  16.559  104.4ms  21>20     64    00    7    ok
  16.610  102.3ms  20>21     64    00    6    ok
  16.610   50.7ms  21>20     65    00    5    ok
  16.610    0.0ms  21>20     65    00    5    ok
  16.662   52.2ms  21>20     65    00    5    ok
  16.662    0.0ms  21>20     65    00    5    ok
  16.662  102.9ms  21>20     64    00    7    ok
  16.713  102.5ms  20>21     64    00    6    ok
  16.713   50.3ms  21>20     65    00    5    ok
  16.713    0.0ms  21>20     65    00    5    ok
  16.713    0.0ms  21>20     65    00    5    ok
  16.763   50.3ms  21>20     65    00    5    ok
  16.763  100.7ms  21>20     64    00    7    ok
  16.763   50.4ms  20>21     64    00    6    ok
  16.813   50.4ms  21>20     65    00    5    ok
  16.813    0.0ms  21>20     65    00    5    ok
  16.813    0.0ms  21>20     65    00    5    ok
  16.864   50.3ms  21>20     65    00    5    ok
  16.864  100.8ms  21>20     64    00    7    ok
  16.864  100.8ms  20>21     64    00    6    ok
  16.914   50.6ms  21>20     65    00    5    ok
  16.914    0.0ms  21>20     65    00    5    ok
  16.914    0.0ms  21>20     65    00    5    ok
  16.964   50.1ms  21>20     65    00    5    ok
  16.964  100.7ms  21>20     64    00    7    ok
  16.964  100.7ms  20>21     64    00    6    ok
  17.015   50.6ms  21>20     65    00    5    ok
  17.015    0.0ms  21>20     65    00    5    ok
  17.015    0.0ms  21>20     65    00    5    ok
  17.066   51.2ms  21>20     65    00    5    ok
  17.066  101.9ms  21>20     64    00    7    ok
  17.066  101.9ms  20>21     64    00    6    ok
  17.117   51.0ms  21>20     65    00    5    ok
  17.117    0.0ms  21>20     65    00    5    ok
  17.117    0.0ms  21>20     65    00    5    ok
  17.168   50.8ms  21>20     65    00    5    ok
  17.168  101.8ms  21>20     64    00    7    ok
  17.168  101.8ms  20>21     64    00    6    ok
  17.219   50.7ms  21>20     65    00    5    ok
  17.219    0.0ms  21>20     65    00    5    ok
  17.219    0.0ms  21>20     65    00    5    ok
  17.271   51.7ms  21>20     65    00    5    ok
  17.271  102.5ms  21>20     64    00    7    ok
  17.271  102.5ms  20>21     64    00    6    ok
  17.322   51.5ms  21>20     65    00    5    ok
  17.322    0.0ms  21>20     65    00    5    ok
  17.322    0.0ms  21>20     65    00    5    ok
  17.373   50.3ms  21>20     65    00    5    ok
  17.373  101.9ms  21>20     64    00    7    ok
  17.373  101.9ms  20>21     64    00    6    ok
  17.373    0.0ms  21>20     65    00    5    ok
  17.425   52.6ms  21>20     65    00    5    ok
  17.425    0.0ms  21>20     65    00    5    ok
  17.476   50.7ms  21>20     65    00    5    ok
  17.476  103.4ms  21>20     64    00    7    ok
  17.476  103.4ms  20>21     64    00    6    ok
  17.476    0.0ms  21>20     65    00    5    ok
  17.527   50.8ms  21>20     65    00    5    ok
  17.527    0.0ms  21>20     65    00    5    ok
  17.578   51.1ms  21>20     65    00    5    ok
  17.578  102.0ms  21>20     64    00    7    ok
  17.578  102.0ms  20>21     64    00    6    ok
  17.578    0.0ms  21>20     65    00    5    ok
  17.632   53.9ms  21>20     65    00    5    ok
  17.632    0.0ms  21>20     65    00    5    ok
  17.682   50.4ms  21>20     65    00    5    ok
  17.682  104.4ms  21>20     64    00    7    ok
  17.682  104.4ms  20>21     64    00    6    ok
  17.682    0.0ms  21>20     65    00    5    ok
  17.733   50.7ms  21>20     65    00    5    ok
  17.733    0.1ms  21>20     65    00    5    ok
  17.733    0.0ms  21>20     65    00    5    ok
  17.785  102.7ms  21>20     64    00    7    ok
  17.785  102.7ms  20>21     64    00    6    ok
  17.785   52.0ms  21>20     65    00    5    ok
  17.836   50.6ms  21>20     65    00    5    ok
  17.836    0.0ms  21>20     65    00    5    ok
  17.836    0.0ms  21>20     65    00    5    ok
  17.886  101.1ms  21>20     64    00    7    ok
  17.886  101.1ms  20>21     64    00    6    ok
  17.886   50.5ms  21>20     65    00    5    ok
  17.937   50.9ms  21>20     65    00    5    ok
  17.937    0.0ms  21>20     65    00    5    ok
  17.937    0.0ms  21>20     65    00    5    ok
  17.991  104.5ms  21>20     64    00    7    ok
  17.991  104.6ms  20>21     64    00    6    ok
  17.991   53.7ms  21>20     65    00    5    ok
  18.043   51.9ms  21>20     65    00    5    ok
  18.043    0.0ms  21>20     65    00    5    ok
  18.043    0.0ms  21>20     65    00    5    ok
  18.093  102.8ms  21>20     64    00    7    ok
  18.094  102.8ms  20>21     64    00    6    ok
  18.094   50.8ms  21>20     65    00    5    ok
  18.094    0.0ms  21>20     65    00    5    ok
  18.146   52.2ms  21>20     65    00    5    ok
  18.146    0.0ms  21>20     65    00    5    ok
  18.196  103.0ms  21>20     64    00    7    ok
  18.196  103.0ms  20>21     64    00    6    ok
  18.196   50.7ms  21>20     65    00    5    ok
  18.196    0.0ms  21>20     65    00    5    ok
  18.250   53.3ms  21>20     65    00    5    ok
  18.250    0.0ms  21>20     65    00    5    ok
  18.301  104.8ms  21>20     64    00    7    ok
  18.301  104.8ms  20>21     64    00    6    ok
  18.301   51.5ms  21>20     65    00    5    ok
  18.301    0.0ms  21>20     65    00    5    ok
  18.354   52.6ms  21>20     65    00    5    ok
  18.354    0.0ms  21>20     65    00    5    ok
  18.354   52.7ms  21>20     64    00    7    ok
  18.405  103.4ms  20>21     64    00    6    ok
  18.405   50.8ms  21>20     65    00    5    ok
  18.405    0.0ms  21>20     65    00    5    ok
  18.455   50.1ms  21>20     65    00    5    ok
  18.455    0.0ms  21>20     65    00    5    ok
  18.455  100.9ms  21>20     64    00    7    ok
  18.506  101.7ms  20>21     64    00    6    ok
  18.506   51.6ms  21>20     65    00    5    ok
  18.506    0.0ms  21>20     65    00    5    ok
  18.557   50.1ms  21>20     65    00    5    ok
  18.557    0.0ms  21>20     65    00    5    ok
  18.557  101.7ms  21>20     64    00    7    ok
  18.610  103.5ms  20>21     64    00    6    ok
  18.610   53.3ms  21>20     65    00    5    ok
  18.610    0.0ms  21>20     65    00    5    ok
  18.660   50.1ms  21>20     65    00    5    ok
  18.660    0.1ms  21>20     65    00    5    ok
  18.660  103.5ms  21>20     64    00    7    ok
  18.660   50.2ms  20>21     64    00    6    ok
  18.711   50.7ms  21>20     65    00    5    ok
  18.711    0.0ms  21>20     65    00    5    ok
  18.761   50.2ms  21>20     65    00    5    ok
  18.761    0.0ms  21>20     65    00    5    ok
  18.761  101.0ms  21>20     64    00    7    ok
  18.761  101.0ms  20>21     64    00    6    ok
  18.814   53.0ms  21>20     65    00    5    ok
  18.814    0.0ms  21>20     65    00    5    ok
  18.864   50.2ms  21>20     65    00    5    ok
  18.864    0.0ms  21>20     65    00    5    ok
  18.864  103.2ms  21>20     64    00    7    ok
  18.864  103.2ms  20>21     64    00    6    ok
  18.914   50.2ms  21>20     65    00    5    ok
  18.915    0.0ms  21>20     65    00    5    ok
  18.915    0.0ms  21>20     65    00    5    ok
  18.965   50.5ms  21>20     65    00    5    ok
  18.965  100.8ms  21>20     64    00    7    ok
  18.965  100.8ms  20>21     64    00    6    ok
  19.015   50.3ms  21>20     65    00    5    ok
  19.015    0.0ms  21>20     65    00    5    ok
  19.015    0.0ms  21>20     65    00    5    ok
  19.065   50.1ms  21>20     65    00    5    ok
  19.065  100.4ms  21>20     64    00    7    ok
  19.065  100.4ms  20>21     64    00    6    ok
  19.116   50.3ms  21>20     65    00    5    ok
  19.116    0.0ms  21>20     65    00    5    ok
  19.116    0.0ms  21>20     65    00    5    ok
  19.167   51.4ms  21>20     65    00    5    ok
  19.167  101.8ms  21>20     64    00    7    ok
  19.167  101.8ms  20>21     64    00    6    ok
  19.218   50.7ms  21>20     65    00    5    ok
  19.218    0.0ms  21>20     65    00    5    ok
  19.218    0.0ms  21>20     65    00    5    ok
  19.268   50.4ms  21>20     65    00    5    ok
  19.268  101.1ms  21>20     64    00    7    ok
  19.268  101.1ms  20>21     64    00    6    ok
  19.319   50.7ms  21>20     65    00    5    ok
  19.319    0.0ms  21>20     65    00    5    ok
  19.319    0.0ms  21>20     65    00    5    ok
  19.370   51.1ms  21>20     65    00    5    ok
  19.370  101.8ms  21>20     64    00    7    ok
  19.370  101.8ms  20>21     64    00    6    ok
  19.421   51.3ms  21>20     65    00    5    ok
  19.421    0.0ms  21>20     65    00    5    ok
  19.421    0.0ms  21>20     65    00    5    ok
  19.472   50.7ms  21>20     65    00    5    ok
  19.472  101.9ms  21>20     64    00    7    ok
  19.472  101.9ms  20>21     64    00    6    ok
  19.523   51.0ms  21>20     65    00    5    ok
  19.523    0.1ms  21>20     65    00    5    ok
  19.523    0.0ms  21>20     65    00    5    ok
  19.575   51.8ms  21>20     65    00    5    ok
  19.575  102.9ms  21>20     64    00    7    ok
  19.575  102.9ms  20>21     64    00    6    ok
  19.627   51.7ms  21>20     65    00    5    ok
  19.627    0.0ms  21>20     65    00    5    ok
  19.627    0.0ms  21>20     65    00    5    ok
  19.677   50.4ms  21>20     65    00    5    ok
  19.677  102.2ms  21>20     64    00    7    ok
  19.677  102.2ms  20>21     64    00    6    ok
  19.677    0.1ms  21>20     65    00    5    ok
  19.730   52.7ms  21>20     65    00    5    ok
  19.730    0.0ms  21>20     65    00    5    ok
  19.781   51.1ms  21>20     65    00    5    ok
  19.781  103.9ms  21>20     64    00    7    ok
  19.781  103.9ms  20>21     64    00    6    ok
  19.781    0.0ms  21>20     65    00    5    ok
  19.835   53.9ms  21>20     65    00    5    ok
  19.835    0.0ms  21>20     65    00    5    ok
  19.887   51.7ms  21>20     65    00    5    ok
  19.887  105.7ms  21>20     64    00    7    ok
  19.887  105.7ms  20>21     64    00    6    ok
  19.887    0.1ms  21>20     65    00    5    ok
  19.937   50.3ms  21>20     65    00    5    ok
  19.937    0.0ms  21>20     65    00    5    ok
  19.937    0.0ms  21>20     65    00    5    ok
  19.989  101.8ms  21>20     64    00    7    ok
  19.989  101.8ms  20>21     64    00    6    ok
  19.989   51.5ms  21>20     65    00    5    ok
  20.039   50.7ms  21>20     65    00    5    ok
  20.039    0.0ms  21>20     65    00    5    ok
  20.092  103.7ms  20>21     64    00    6    BAD
  20.143 7079.9ms  20>65     00    04    5    BAD
  20.196  207.6ms  21>20     64    00    7    BAD
  20.196  156.9ms  21>20     65    00    5    BAD
  20.248    0.0ms  21>65     00    04    5    BAD
  20.298    0.0ms  21>b2     00    27    7    BAD
  20.350  154.3ms  21>20     65    00    5    BAD
  20.401    0.0ms  64>27     7c    02    7    BAD
  20.401   50.5ms  21>20     65    00    5    BAD
  20.452 8565.9ms  20>65     04    27    5    BAD
  20.503 7338.3ms  21>20     b2    00    7    BAD
  20.503  411.0ms  20>21     64    00    6    BAD
  20.606  205.3ms  21>20     65    00    5    BAD
  20.606  102.9ms  20>21     64    00    6    BAD
  20.657  409.3ms  21>65     00    04    5    BAD
  20.709 7901.0ms  20>64     00    27    7    BAD
  20.709 8721.0ms  21>20     00    04    5    BAD
  20.760 7799.1ms  20>00     04    27    5    BAD
  20.760  563.7ms  21>20     64    00    7    ok
