    time     gap  src>dst   cmd   reg   len  ok
   9.737  152.5ms  21>20     64    00    7    ok
   9.738  152.5ms  20>21     64    00    6    ok
   9.738  101.3ms  21>20     65    00    5    ok
   9.738    0.0ms  21>20     65    00    5    ok
   9.790   52.5ms  21>20     65    00    5    ok
   9.790    0.0ms  21>20     65    00    5    ok
   9.841  154.7ms  21>20     61    00    5    ok
   9.841  154.7ms  3e>20     01    76    1    ok
   9.841  154.7ms  20>3e     04    76    2    ok
   9.841  103.7ms  21>20     64    00    7    ok
   9.841  103.6ms  20>21     64    00    6    ok
   9.891  101.2ms  21>20     65    00    5    ok
   9.891    0.0ms  21>20     65    00    5    ok
   9.891   50.2ms  21>20     61    00    5    ok
   9.942  100.6ms  3e>20     01    3b    1    ok
   9.942  100.6ms  20>3e     04    3b    2    ok
   9.942  100.6ms  21>20     64    00    7    ok
   9.942  100.7ms  20>21     64    00    6    ok
   9.992  100.8ms  21>20     61    00    5    ok
   9.992   50.3ms  3e>20     01    b4    1    ok
   9.992   50.3ms  20>3e     04    b4    6    ok
   9.992   50.3ms  21>20     64    00    7    ok
  10.044  101.9ms  20>21     64    00    6    ok
  10.044   51.7ms  21>20     61    00    5    ok
  10.044    0.0ms  3e>22     01    10    1    ok
  10.094    0.0ms  22>3e     04    10    34   ok
  10.094  203.2ms  21>20     65    00    5    ok
  10.094   50.7ms  21>20     61    00    5    ok
  10.147  102.8ms  3e>22     01    33    1    ok
  10.147   52.2ms  22>3e     04    33    4    ok
  10.147  154.5ms  21>20     64    00    7    ok
  10.147  103.0ms  20>21     64    00    6    ok
  10.198  103.6ms  21>20     65    00    5    ok
  10.198    0.0ms  21>20     65    00    5    ok
  10.198    0.0ms  21>20     65    00    5    ok
  10.248  153.8ms  21>20     61    00    5    ok
  10.248  101.7ms  3e>22     01    31    1    ok
  10.248  101.6ms  22>3e     04    31    2    ok
  10.299   50.5ms  21>20     61    00    5    ok
  10.299  306.7ms  3e>20     01    b0    1    ok
  10.299  306.7ms  20>3e     04    b0    52   ok
  10.299  152.1ms  21>20     64    00    7    ok
  10.299  152.1ms  20>21     64    00    6    ok
  10.350  152.0ms  21>20     65    00    5    ok
  10.350    0.0ms  21>20     65    00    5    ok
  10.402   51.9ms  21>20     65    00    5    ok
  10.402    0.1ms  21>20     65    00    5    ok
  10.402  103.3ms  21>20     61    00    5    ok
  10.452  203.9ms  3e>22     01    40    1    ok
  10.452  153.4ms  21>20     64    00    7    ok
  10.452  203.9ms  22>3e     04    40    30   ok
  10.452  153.4ms  20>21     64    00    6    ok
  10.452   50.2ms  21>20     65    00    5    ok
  10.503   51.2ms  21>20     65    00    5    ok
  10.503    0.1ms  21>20     65    00    5    ok
  10.554   50.5ms  21>20     65    00    5    ok
  10.554  101.8ms  21>20     64    00    7    ok
  10.554  101.8ms  20>21     64    00    6    ok
  10.554    0.1ms  21>20     65    00    5    ok
  10.605  203.1ms  21>20     61    00    5    ok
  10.605  306.4ms  3e>20     01    67    1    ok
  10.605  306.4ms  20>3e     04    67    4    ok
  10.656  102.1ms  21>20     64    00    7    ok
  10.656  102.2ms  20>21     64    00    6    ok
  10.656   51.1ms  21>20     61    00    5    ok
  10.656   51.0ms  3e>20     01    1a    1    ok
  10.707  102.3ms  20>3e     04    1a    2    ok
  10.707   51.3ms  21>20     61    00    5    ok
  10.707   51.3ms  3e>20     01    25    1    ok
  10.707    0.0ms  20>3e     04    25    2    ok
  10.759  102.7ms  21>20     64    00    7    ok
  10.759  102.7ms  20>21     64    00    6    ok
  10.759   51.4ms  21>20     61    00    5    ok
  10.759   51.4ms  3e>20     01    32    1    ok
  10.810  102.9ms  20>3e     04    32    8    ok
  10.810   51.6ms  21>20     61    00    5    ok
  10.810   51.6ms  3e>20     01    75    1    ok
  10.810    0.1ms  20>3e     04    75    2    ok
  10.861   50.8ms  21>20     61    00    5    ok
  10.861   50.8ms  3e>20     01    7b    1    ok
  10.861   50.8ms  20>3e     04    7b    6    ok
  10.861  102.5ms  21>20     64    00    7    ok
  10.861  102.5ms  20>21     64    00    6    ok
  10.912  357.7ms  21>20     65    00    5    ok
  10.912    0.0ms  21>20     65    00    5    ok
  10.963  101.5ms  21>20     61    00    5    ok
  10.963  101.5ms  3e>20     01    76    1    ok
  10.963  101.5ms  20>3e     04    76    2    ok
  10.963  101.5ms  21>20     64    00    7    ok
  10.963  101.5ms  20>21     64    00    6    ok
  11.013  101.4ms  21>20     65    00    5    ok
  11.013   50.4ms  21>20     61    00    5    ok
  11.013   50.4ms  3e>20     01    3b    1    ok
  11.065  102.3ms  20>3e     04    3b    2    ok
  11.065   52.0ms  21>20     61    00    5    ok
  11.065   52.0ms  3e>20     01    25    1    ok
  11.065    0.1ms  20>3e     04    25    2    ok
  11.116   50.8ms  21>20     61    00    5    ok
  11.116   50.8ms  3e>20     01    b4    1    ok
  11.116   50.8ms  20>3e     04    b4    6    ok
  11.116    0.1ms  21>20     61    00    5    ok
  11.168   52.2ms  3e>20     01    75    1    ok
  11.168   52.2ms  20>3e     04    75    2    ok
  11.168   52.2ms  21>20     61    00    5    ok
  11.220  767.4ms  3e>22     01    10    1    ok
  11.220  767.4ms  22>3e     04    10    34   ok
  11.220  256.7ms  21>20     64    00    7    ok
  11.220  256.7ms  20>21     64    00    6    ok
  11.220   51.4ms  21>20     61    00    5    ok
  11.270   50.4ms  22>3e     04    33    4    ok
  11.270   50.5ms  21>20     64    00    7    ok
  11.270   50.5ms  20>21     64    00    6    ok
  11.320  100.9ms  21>20     61    00    5    ok
  11.321  152.4ms  3e>20     01    76    1    ok
  11.321  152.3ms  20>3e     04    76    2    ok
  11.321   50.5ms  21>20     64    00    7    ok
  11.321   50.5ms  20>21     64    00    6    ok
  11.373   52.1ms  21>20     61    00    5    ok
  11.373  153.1ms  3e>22     01    35    1    ok
  11.373  102.7ms  22>3e     04    35    2    ok
  11.423   50.2ms  21>20     61    00    5    ok
  11.423  102.3ms  3e>20     01    b4    1    ok
  11.423  102.3ms  20>3e     04    b4    6    ok
  11.423  102.3ms  21>20     64    00    7    ok
  11.423  102.2ms  20>21     64    00    6    ok
  11.473  459.8ms  21>20     65    00    5    ok
  11.473   50.2ms  21>20     61    00    5    ok
  11.473   50.1ms  3e>20     01    b0    1    ok
  11.524  101.6ms  20>3e     04    b0    52   ok
  11.524  101.6ms  21>20     64    00    7    ok
  11.524  101.6ms  20>21     64    00    6    ok
  11.524   51.6ms  21>20     65    00    5    ok
  11.575  101.8ms  21>20     61    00    5    ok
  11.575  202.1ms  3e>22     01    35    1    ok
  11.575  202.1ms  22>3e     04    35    2    ok
  11.575   50.4ms  21>20     64    00    7    ok
  11.626  101.9ms  20>21     64    00    6    ok
  11.626   51.7ms  21>20     61    00    5    ok
  11.626  153.5ms  3e>20     01    75    1    ok
  11.626  102.1ms  20>3e     04    75    2    ok
  11.677  102.5ms  21>20     64    00    7    ok
  11.677   51.0ms  20>21     64    00    6    ok
  11.677   51.0ms  21>20     61    00    5    ok
  11.677   51.0ms  3e>20     01    b0    1    ok
  11.730  103.7ms  20>3e     04    b0    52   ok
  11.730   52.7ms  21>20     61    00    5    ok
  11.730   52.7ms  3e>20     01    7b    1    ok
  11.730    0.0ms  20>3e     04    7b    6    ok
  11.782  104.5ms  21>20     64    00    7    ok
  11.782  104.4ms  20>21     64    00    6    ok
  11.782  257.4ms  21>20     65    00    5    ok
  11.782    0.0ms  21>20     65    00    5    ok
  11.834   51.7ms  21>20     65    00    5    ok
  11.834  103.4ms  21>20     61    00    5    ok
  11.834  103.4ms  3e>20     01    7b    1    ok
  11.885  154.7ms  20>3e     04    7b    6    ok
  11.885   51.3ms  21>20     61    00    5    ok
  11.885   51.3ms  3e>20     01    b4    1    ok
  11.885    0.0ms  20>3e     04    b4    6    ok
  11.935   50.3ms  21>20     61    00    5    ok
  11.935   50.3ms  3e>20     01    76    1    ok
  11.935   50.3ms  20>3e     04    76    2    ok
  11.935    0.1ms  21>20     61    00    5    ok
  11.986  411.2ms  3e>22     01    33    1    ok
  11.986  411.2ms  22>3e     04    33    4    ok
  11.986  204.2ms  21>20     64    00    7    ok
  11.986  204.2ms  20>21     64    00    6    ok
  12.036  101.3ms  21>20     61    00    5    ok
  12.037  101.3ms  3e>20     01    b4    1    ok
  12.037  101.3ms  20>3e     04    b4    6    ok
  12.037   50.5ms  21>20     64    00    7    ok
  12.088  102.1ms  20>21     64    00    6    ok
  12.088   51.6ms  21>20     61    00    5    ok
  12.088  102.2ms  3e>22     01    35    1    ok
  12.088  102.2ms  22>3e     04    35    2    ok
  12.139  102.7ms  21>20     64    00    7    ok
  12.139   51.2ms  20>21     64    00    6    ok
  12.139  305.8ms  21>20     65    00    5    ok
  12.139   51.2ms  21>20     61    00    5    ok
  12.193  156.3ms  3e>20     01    b0    1    ok
  12.193  156.3ms  20>3e     04    b0    52   ok
  12.193   53.6ms  21>20     61    00    5    ok
  12.245  156.9ms  3e>22     01    35    1    ok
  12.245  156.9ms  22>3e     04    35    2    ok
  12.245  105.9ms  21>20     64    00    7    ok
  12.245  105.8ms  20>21     64    00    6    ok
  12.245  105.8ms  21>20     65    00    5    ok
  12.295   50.2ms  21>20     65    00    5    ok
  12.295    0.1ms  21>20     65    00    5    ok
  12.295  102.6ms  21>20     61    00    5    ok
  12.348  155.1ms  3e>20     01    b0    1    ok
  12.348  155.1ms  20>3e     04    b0    52   ok
  12.348   52.5ms  21>20     61    00    5    ok
  12.399   50.9ms  3e>20     01    25    1    ok
  12.399   50.9ms  20>3e     04    25    2    ok
  12.399  153.7ms  21>20     64    00    7    ok
  12.399  153.7ms  20>21     64    00    6    ok
  12.399  103.4ms  21>20     65    00    5    ok
  12.451  103.0ms  21>20     61    00    5    ok
  12.451   52.2ms  3e>20     01    7b    1    ok
  12.451   52.1ms  20>3e     04    7b    6    ok
  12.503   51.6ms  21>20     61    00    5    ok
  12.503  257.5ms  3e>22     01    40    1    ok
  12.503  257.5ms  22>3e     04    40    30   ok
  12.554  103.2ms  3e>20     01    76    1    ok
  12.554  103.2ms  20>3e     04    76    2    ok
  12.554  155.3ms  21>20     64    00    7    ok
  12.554  155.3ms  20>21     64    00    6    ok
  12.606  103.2ms  21>20     61    00    5    ok
  12.606   51.7ms  3e>20     01    3b    1    ok
  12.606   51.6ms  20>3e     04    3b    2    ok
  12.606   51.6ms  21>20     64    00    7    ok
  12.606   51.6ms  20>21     64    00    6    ok
  12.656   50.2ms  21>20     61    00    5    ok
  12.656   50.2ms  3e>20     01    75    1    ok
  12.656   50.2ms  20>3e     04    75    2    ok
  12.656    0.1ms  21>20     61    00    5    ok
  12.706   50.3ms  3e>20     01    b4    1    ok
  12.706   50.3ms  20>3e     04    b4    6    ok
  12.706  100.5ms  21>20     64    00    7    ok
  12.706  100.5ms  20>21     64    00    6    ok
  12.757  100.7ms  21>20     61    00    5    ok
  12.757  254.1ms  3e>22     01    33    1    ok
  12.757  254.1ms  22>3e     04    33    4    ok
  12.757   50.4ms  21>20     64    00    7    ok
  12.807  100.9ms  20>21     64    00    6    ok
  12.807   50.6ms  21>20     61    00    5    ok
  12.807   50.6ms  3e>22     01    33    1    ok
  12.807   50.6ms  22>3e     04    33    4    ok
  12.857  100.7ms  21>20     64    00    7    ok
  12.857   50.2ms  20>21     64    00    6    ok
  12.857   50.2ms  21>20     61    00    5    ok
  12.857   50.2ms  3e>22     01    35    1    ok
  12.909  101.6ms  22>3e     04    35    2    ok
  12.909   51.5ms  21>20     61    00    5    ok
  12.909   51.5ms  3e>22     01    35    1    ok
  12.909    0.1ms  22>3e     04    35    2    ok
  12.959  101.8ms  21>20     64    00    7    ok
  12.959  101.8ms  20>21     64    00    6    ok
  12.959  560.4ms  21>20     65    00    5    ok
  12.959   50.3ms  21>20     61    00    5    ok
  13.013  306.5ms  3e>20     01    da    1    ok
  13.013  306.5ms  20>3e     04    da    12   ok
  13.013   53.6ms  21>20     61    00    5    ok
  13.063   50.2ms  3e>20     01    da    1    ok
  13.063   50.2ms  20>3e     04    da    12   ok
  13.063  103.8ms  21>20     64    00    7    ok
  13.063  103.8ms  20>21     64    00    6    ok
  13.063  103.8ms  21>20     65    00    5    ok
  13.116   52.5ms  21>20     65    00    5    ok
  13.116  102.7ms  21>20     61    00    5    ok
  13.116   52.6ms  3e>20     01    b4    1    ok
  13.168  104.6ms  20>3e     04    b4    6    ok
  13.168   52.0ms  21>20     61    00    5    ok
  13.168   52.0ms  3e>20     01    b4    1    ok
  13.168    0.1ms  20>3e     04    b4    6    ok
  13.218  155.2ms  21>20     64    00    7    ok
  13.218  155.3ms  20>21     64    00    6    ok
  13.218   50.7ms  21>20     61    00    5    ok
  13.218  309.4ms  3e>22     01    33    1    ok
  13.270  360.6ms  22>3e     04    33    4    ok
  13.270   51.3ms  21>20     61    00    5    ok
  13.270   51.3ms  3e>22     01    33    1    ok
  13.270    0.1ms  22>3e     04    33    4    ok
  13.320  101.6ms  21>20     64    00    7    ok
  13.320  101.6ms  20>21     64    00    6    ok
  13.320  204.4ms  21>20     65    00    5    ok
  13.320   50.3ms  21>20     61    00    5    ok
  13.373  103.8ms  3e>22     01    35    1    ok
  13.373  103.9ms  22>3e     04    35    2    ok
  13.373   53.6ms  21>20     61    00    5    ok
  13.425   52.0ms  3e>22     01    35    1    ok
  13.425   52.0ms  22>3e     04    35    2    ok
  13.425   52.0ms  21>20     61    00    5    ok
  13.425  257.8ms  3e>20     01    da    1    ok
  13.476  308.2ms  20>3e     04    da    12   ok
  13.476  156.0ms  21>20     64    00    7    ok
  13.476  156.0ms  20>21     64    00    6    ok
  13.476   50.5ms  21>20     61    00    5    ok
  13.527  101.4ms  3e>20     01    da    1    ok
  13.527   51.1ms  20>3e     04    da    12   ok
  13.527   51.1ms  21>20     64    00    7    ok
  13.527   51.1ms  20>21     64    00    6    ok
  13.527  207.1ms  21>20     65    00    5    ok
  13.577   50.2ms  21>20     65    00    5    ok
  13.577    0.0ms  21>20     65    00    5    ok
  13.577  101.4ms  21>20     61    00    5    ok
  13.630  103.2ms  3e>20     01    b4    1    ok
  13.630  103.2ms  20>3e     04    b4    6    ok
  13.630   52.9ms  21>20     61    00    5    ok
  13.681   50.7ms  3e>20     01    b4    1    ok
  13.681   50.7ms  20>3e     04    b4    6    ok
  13.681  153.9ms  21>20     64    00    7    ok
  13.681  153.8ms  20>21     64    00    6    ok
  13.681   50.7ms  21>20     61    00    5    ok
  13.734  308.8ms  3e>22     01    33    1    ok
  13.734  308.9ms  22>3e     04    33    4    ok
  13.734   53.6ms  21>20     61    00    5    ok
  13.785   50.6ms  3e>22     01    33    1    ok
  13.785   50.5ms  22>3e     04    33    4    ok
  13.785   50.4ms  21>20     61    00    5    ok
  13.785    0.0ms  3e>22     01    35    1    ok
  13.785    0.0ms  22>3e     04    35    2    ok
  13.836  155.5ms  21>20     64    00    7    ok
  13.836  155.6ms  20>21     64    00    6    ok
  13.836   51.5ms  21>20     61    00    5    ok
  13.888  102.7ms  3e>22     01    35    1    ok
  13.888  102.7ms  22>3e     04    35    2    ok
  13.888   51.3ms  21>20     64    00    7    ok
  13.888   51.2ms  20>21     64    00    6    ok
  13.888   51.2ms  21>20     61    00    5    ok
  13.938  257.1ms  3e>20     01    da    1    ok
  13.938  257.1ms  20>3e     04    da    12   ok
  13.938   50.3ms  21>20     61    00    5    ok
  13.938    0.0ms  3e>20     01    da    1    ok
  13.990   52.2ms  20>3e     04    da    12   ok
  13.990  102.5ms  21>20     64    00    7    ok
  13.990  102.5ms  20>21     64    00    6    ok
  13.990  412.9ms  21>20     65    00    5    ok
  14.041   50.8ms  21>20     65    00    5    ok
  14.041    0.1ms  21>20     65    00    5    ok
  14.041    0.0ms  21>20     65    00    5    ok
  14.091  153.3ms  21>20     61    00    5    ok
  14.091  153.3ms  3e>20     01    b4    1    ok
  14.091  101.2ms  20>3e     04    b4    6    ok
  14.142   51.1ms  21>20     61    00    5    ok
  14.142   51.1ms  3e>20     01    b4    1    ok
  14.142   51.1ms  20>3e     04    b4    6    ok
  14.142    0.0ms  21>20     61    00    5    ok
  14.193  305.4ms  3e>22     01    33    1    ok
  14.193  305.4ms  22>3e     04    33    4    ok
  14.193   50.7ms  21>20     61    00    5    ok
  14.244   51.6ms  3e>22     01    33    1    ok
  14.245   51.6ms  22>3e     04    33    4    ok
  14.245  254.4ms  21>20     64    00    7    ok
  14.245  254.5ms  20>21     64    00    6    ok
  14.245   51.6ms  21>20     61    00    5    ok
  14.297   52.6ms  3e>22     01    35    1    ok
  14.297   52.6ms  22>3e     04    35    2    ok
  14.297   52.6ms  21>20     61    00    5    ok
  14.297    0.1ms  3e>22     01    35    1    ok
  14.348   51.0ms  22>3e     04    35    2    ok
  14.348  103.6ms  21>20     64    00    7    ok
  14.348  103.7ms  20>21     64    00    6    ok
  14.348  307.2ms  21>20     65    00    5    ok
  14.398  101.3ms  21>20     61    00    5    ok
  14.399  256.2ms  3e>20     01    da    1    ok
  14.399  256.2ms  20>3e     04    da    12   ok
  14.399    0.1ms  21>20     61    00    5    ok
  14.450   51.0ms  3e>20     01    da    1    ok
  14.450   51.1ms  20>3e     04    da    12   ok
  14.450  101.4ms  21>20     64    00    7    ok
  14.450  101.4ms  20>21     64    00    6    ok
  14.500  151.6ms  21>20     65    00    5    ok
  14.500    0.0ms  21>20     65    00    5    ok
  14.500    0.0ms  21>20     65    00    5    ok
  14.551  152.3ms  21>20     61    00    5    ok
  14.551  101.4ms  3e>20     01    b4    1    ok
  14.551  101.3ms  20>3e     04    b4    6    ok
  14.602   50.9ms  21>20     61    00    5    ok
  14.602   50.9ms  3e>20     01    b4    1    ok
  14.602   50.9ms  20>3e     04    b4    6    ok
  14.602    0.1ms  21>20     61    00    5    ok
  14.655  357.4ms  3e>22     01    33    1    ok
  14.655  306.4ms  22>3e     04    33    4    BAD
  14.706   51.6ms  3e>22     01    33    1    ok
  14.706   51.6ms  22>3e     04    33    4    ok
  14.706  256.6ms  21>20     64    00    7    ok
  14.706  256.5ms  20>21     64    00    6    ok
  14.706  206.3ms  21>20     65    00    5    ok
  14.758  156.2ms  21>20     61    00    5    ok
  14.758   52.0ms  3e>22     01    35    1    ok
  14.758   52.0ms  22>3e     04    35    2    ok
  14.758    0.1ms  21>20     61    00    5    ok
  14.809   50.4ms  3e>22     01    35    1    ok
  14.809   50.4ms  22>3e     04    35    2    ok
  14.809  102.4ms  21>20     64    00    7    ok
  14.809  102.4ms  20>21     64    00    6    ok
  14.859  100.8ms  21>20     61    00    5    ok
  14.859  257.2ms  3e>20     01    da    1    ok
  14.859  257.2ms  20>3e     04    da    12   ok
  14.910  101.1ms  21>20     64    00    7    ok
  14.910  101.2ms  20>21     64    00    6    ok
  14.910   50.8ms  21>20     61    00    5    ok
  14.910   50.7ms  3e>20     01    da    1    ok
  14.910   50.7ms  20>3e     04    da    12   ok
  14.960   50.5ms  21>20     64    00    7    ok
  14.960   50.4ms  20>21     64    00    6    ok
  14.960  254.0ms  21>20     65    00    5    ok
  14.960    0.0ms  21>20     65    00    5    ok
  15.011  100.8ms  21>20     61    00    5    ok
  15.011  100.8ms  3e>20     01    75    1    ok
  15.011  100.8ms  20>3e     04    75    2    ok
  15.061   50.6ms  21>20     61    00    5    ok
  15.061   50.6ms  3e>20     01    75    1    ok
  15.061   50.6ms  20>3e     04    75    2    ok
  15.061    0.1ms  21>20     61    00    5    ok
  15.112   51.2ms  3e>20     01    b4    1    ok
  15.112   51.3ms  20>3e     04    b4    6    ok
  15.113  152.3ms  21>20     64    00    7    ok
  15.113  152.3ms  20>21     64    00    6    ok
  15.163  203.2ms  21>20     65    00    5    ok
  15.163  102.2ms  21>20     61    00    5    ok
  15.163  354.9ms  3e>22     01    33    1    ok
  15.215  406.1ms  22>3e     04    33    4    ok
  15.215   51.3ms  21>20     61    00    5    ok
  15.215   51.3ms  3e>22     01    33    1    ok
  15.215    0.0ms  22>3e     04    33    4    ok
  15.266   51.4ms  21>20     61    00    5    ok
  15.266   51.4ms  3e>22     01    35    1    ok
  15.266   51.4ms  22>3e     04    35    2    ok
  15.266  153.6ms  21>20     64    00    7    ok
  15.318  205.0ms  20>21     64    00    6    ok
  15.318   51.5ms  21>20     61    00    5    ok
  15.318   51.4ms  3e>22     01    35    1    ok
  15.318   51.4ms  22>3e     04    35    2    ok
  15.368  101.9ms  21>20     64    00    7    ok
  15.368   50.6ms  20>21     64    00    6    ok
  15.368   50.6ms  21>20     61    00    5    ok
  15.368  255.7ms  3e>20     01    da    1    ok
  15.368  255.7ms  20>3e     04    da    12   ok
  15.420   51.4ms  21>20     61    00    5    ok
  15.420   51.5ms  3e>20     01    da    1    ok
  15.420   51.4ms  20>3e     04    da    12   ok
  15.420   51.6ms  21>20     64    00    7    ok
  15.472  103.9ms  20>21     64    00    6    ok
  15.472  308.6ms  21>20     65    00    5    ok
  15.472    0.0ms  21>20     65    00    5    ok
  15.522   50.3ms  21>20     65    00    5    ok
  15.522    0.0ms  21>20     65    00    5    ok
  15.522  102.8ms  21>20     61    00    5    ok
  15.574  154.1ms  3e>20     01    b4    1    ok
  15.574  154.1ms  20>3e     04    b4    6    ok
  15.574   51.3ms  21>20     61    00    5    ok
  15.625   51.2ms  3e>20     01    b4    1    ok
  15.625   51.2ms  20>3e     04    b4    6    ok
  15.625   51.2ms  21>20     61    00    5    ok
  15.625  307.4ms  3e>22     01    33    1    ok
  15.625  307.4ms  22>3e     04    33    4    ok
  15.676  256.7ms  21>20     64    00    7    ok
  15.676  204.4ms  20>21     64    00    6    ok
  15.676  153.9ms  21>20     65    00    5    ok
  15.727   50.7ms  21>20     65    00    5    ok
  15.727  102.1ms  21>20     61    00    5    ok
  15.727  102.1ms  3e>22     01    35    1    ok
  15.727  102.1ms  22>3e     04    35    2    ok
  15.779   52.0ms  21>20     61    00    5    ok
  15.779   52.0ms  3e>22     01    35    1    ok
  15.779   52.0ms  22>3e     04    35    2    ok
  15.831  154.7ms  21>20     64    00    7    ok
  15.831  154.6ms  20>21     64    00    6    ok
  15.831  104.0ms  21>20     65    00    5    ok
  15.831   52.0ms  21>20     61    00    5    ok
  15.881  256.2ms  3e>20     01    da    1    ok
  15.881  256.2ms  20>3e     04    da    12   ok
  15.881   50.1ms  21>20     61    00    5    ok
  15.881    0.1ms  3e>20     01    da    1    ok
  15.934   52.9ms  20>3e     04    da    12   ok
  15.934  103.1ms  21>20     64    00    7    ok
  15.934  103.1ms  20>21     64    00    6    ok
  15.934  103.2ms  21>20     65    00    5    ok
  15.985   50.7ms  21>20     65    00    5    ok
  15.985    0.0ms  21>20     65    00    5    ok
  15.985  103.8ms  21>20     61    00    5    ok
  16.037  156.1ms  3e>20     01    b4    1    ok
  16.037  103.3ms  20>3e     04    b4    6    ok
  16.037   52.3ms  21>20     61    00    5    ok
  16.088   50.5ms  3e>20     01    b4    1    ok
  16.088   50.5ms  20>3e     04    b4    6    ok
  16.088   50.5ms  21>20     61    00    5    ok
  16.088  308.7ms  3e>22     01    33    1    ok
  16.088  308.7ms  22>3e     04    33    4    ok
  16.138   50.2ms  21>20     61    00    5    ok
  16.138   50.2ms  3e>22     01    33    1    ok
  16.138   50.2ms  22>3e     04    33    4    ok
  16.189  254.8ms  21>20     64    00    7    ok
  16.189  254.8ms  20>21     64    00    6    ok
  16.189  204.0ms  21>20     65    00    5    ok
  16.189   51.0ms  21>20     61    00    5    ok
  16.240  102.1ms  3e>22     01    35    1    ok
  16.240  102.2ms  22>3e     04    35    2    ok
  16.240   51.2ms  21>20     61    00    5    ok
  16.240    0.1ms  3e>22     01    35    1    ok
  16.292   52.0ms  22>3e     04    35    2    ok
  16.292  103.3ms  21>20     64    00    7    ok
  16.292  103.3ms  20>21     64    00    6    ok
  16.292  103.3ms  21>20     65    00    5    ok
  16.342  102.3ms  21>20     61    00    5    ok
  16.343  254.8ms  3e>20     01    da    1    ok
  16.343  254.8ms  20>3e     04    da    12   ok
  16.343    0.1ms  21>20     61    00    5    ok
  16.395   52.1ms  3e>20     01    b0    1    ok
  16.395   52.1ms  20>3e     04    b0    52   ok
  16.395  102.5ms  21>20     64    00    7    ok
  16.395  102.5ms  20>21     64    00    6    ok
  16.446  153.6ms  21>20     65    00    5    ok
  16.446    0.0ms  21>20     65    00    5    ok
  16.446    0.0ms  21>20     65    00    5    ok
  16.498  155.9ms  21>20     61    00    5    ok
  16.499  103.9ms  3e>20     01    25    1    ok
  16.499  103.9ms  20>3e     04    25    2    ok
  16.550   51.6ms  21>20     61    00    5    ok
  16.550   51.6ms  3e>20     01    da    1    ok
  16.550   51.6ms  20>3e     04    da    12   ok
  16.550    0.1ms  21>20     61    00    5    ok
  16.601   50.9ms  3e>20     01    b4    1    ok
  16.601   50.9ms  20>3e     04    b4    6    ok
  16.601  206.3ms  21>20     64    00    7    ok
  16.601  206.3ms  20>21     64    00    6    ok
  16.601  155.2ms  21>20     65    00    5    ok
  16.652   51.1ms  21>20     65    00    5    ok
  16.652  102.0ms  21>20     61    00    5    ok
  16.703  462.4ms  3e>22     01    33    1    ok
  16.703  410.5ms  22>3e     04    33    4    ok
  16.703   50.5ms  21>20     61    00    5    ok
  16.703  101.7ms  3e>20     01    b4    1    ok
  16.754  152.7ms  20>3e     04    b4    6    ok
  16.754   51.0ms  21>20     61    00    5    ok
  16.754   51.1ms  3e>22     01    35    1    ok
  16.754   51.1ms  22>3e     04    35    2    ok
  16.804   50.7ms  21>20     61    00    5    ok
  16.804   50.7ms  3e>22     01    33    1    ok
  16.804   50.7ms  22>3e     04    33    4    ok
  16.804  203.4ms  21>20     64    00    7    ok
  16.857  256.4ms  20>21     64    00    6    ok
  16.858  205.4ms  21>20     65    00    5    ok
  16.858   53.1ms  21>20     61    00    5    ok
  16.908  103.6ms  3e>22     01    31    1    ok
  16.908  103.6ms  22>3e     04    31    2    ok
  16.908   50.6ms  21>20     61    00    5    ok
  16.908  205.4ms  3e>20     01    da    1    ok
  16.961  207.4ms  20>3e     04    da    12   ok
  16.961  156.7ms  21>20     64    00    7    ok
  16.961  103.7ms  20>21     64    00    6    ok
  16.961  103.7ms  21>20     65    00    5    ok
  17.014   52.5ms  21>20     65    00    5    ok
  17.014    0.0ms  21>20     65    00    5    ok
  17.014  105.6ms  21>20     61    00    5    ok
  17.064  156.2ms  3e>20     01    b4    1    ok
  17.064  103.2ms  20>3e     04    b4    6    ok
  17.064   50.7ms  21>20     61    00    5    ok
  17.064    0.0ms  3e>20     01    b4    1    ok
  17.115   51.2ms  20>3e     04    b4    6    ok
  17.116   51.2ms  21>20     61    00    5    ok
  17.116  207.5ms  3e>22     01    33    1    ok
  17.116  207.5ms  22>3e     04    33    4    ok
  17.167   51.0ms  21>20     61    00    5    ok
  17.167   51.1ms  3e>22     01    33    1    ok
  17.167   51.1ms  22>3e     04    33    4    ok
  17.167  205.5ms  21>20     64    00    7    ok
  17.220  258.9ms  20>21     64    00    6    ok
  17.220  206.5ms  21>20     65    00    5    ok
  17.220   53.6ms  21>20     61    00    5    ok
  17.271  104.1ms  3e>22     01    35    1    ok
  17.271  104.1ms  22>3e     04    35    2    ok
  17.271   50.6ms  21>20     61    00    5    ok
  17.271    0.1ms  3e>22     01    35    1    ok
  17.271    0.0ms  22>3e     04    35    2    ok
  17.322  155.4ms  21>20     64    00    7    ok
  17.322  102.0ms  20>21     64    00    6    ok
  17.322  102.0ms  21>20     65    00    5    ok
  17.322   51.4ms  21>20     61    00    5    ok
  17.374  309.5ms  3e>20     01    da    1    ok
  17.374  258.5ms  20>3e     04    da    12   ok
  17.374   51.9ms  21>20     61    00    5    ok
  17.425   50.6ms  3e>20     01    da    1    ok
  17.425   50.6ms  20>3e     04    da    12   ok
  17.425  102.5ms  21>20     64    00    7    ok
