    time     gap  src>dst   cmd   reg   len  ok
   0.778   50.5ms  21>20     65    00    5    ok
   0.779    0.0ms  21>20     65    00    5    ok
   0.779  103.1ms  21>20     64    00    7    ok
   0.831  103.4ms  20>21     64    00    6    ok
   0.831   52.8ms  21>20     65    00    5    ok
   0.831    0.0ms  21>20     65    00    5    ok
   0.882   50.3ms  21>20     65    00    5    ok
   0.882    0.0ms  21>20     65    00    5    ok
   0.882  103.1ms  21>20     64    00    7    ok
   0.882   50.4ms  20>21     64    00    6    ok
   0.934   52.5ms  21>20     65    00    5    ok
   0.934    0.0ms  21>20     65    00    5    ok
   0.984   50.2ms  21>20     65    00    5    ok
   0.985    0.2ms  21>20     65    00    5    ok
   0.985  102.9ms  21>20     64    00    7    ok
   0.985  102.9ms  20>21     64    00    6    ok
   1.036   51.1ms  21>20     65    00    5    ok
   1.036    0.0ms  21>20     65    00    5    ok
   1.036    0.0ms  21>20     65    00    5    ok
   1.087   51.2ms  21>20     65    00    5    ok
   1.087  102.3ms  21>20     64    00    7    ok
   1.087  102.4ms  20>21     64    00    6    ok
   1.137   50.5ms  21>20     65    00    5    ok
   1.137    0.0ms  21>20     65    00    5    ok
   1.137    0.0ms  21>20     65    00    5    ok
   1.189   52.0ms  21>20     65    00    5    ok
   1.189  102.5ms  21>20     64    00    7    ok
   1.189  102.5ms  20>21     64    00    6    ok
   1.240   50.8ms  21>20     65    00    5    ok
   1.240    0.0ms  21>20     65    00    5    ok
   1.240    0.0ms  21>20     65    00    5    ok
   1.292   52.2ms  21>20     65    00    5    ok
   1.293  103.2ms  21>20     64    00    7    ok
   1.293  103.2ms  20>21     64    00    6    ok
   1.344   51.5ms  21>20     65    00    5    ok
   1.344    0.0ms  21>20     65    00    5    ok
   1.344    0.0ms  21>20     65    00    5    ok
   1.395   50.6ms  21>20     65    00    5    ok
   1.395  102.1ms  21>20     64    00    7    ok
   1.395  102.0ms  20>21     64    00    6    ok
   1.447   52.3ms  21>20     65    00    5    ok
   1.447    0.0ms  21>20     65    00    5    ok
   1.447    0.0ms  21>20     65    00    5    ok
   1.497   50.2ms  21>20     65    00    5    ok
   1.497  102.5ms  21>20     64    00    7    ok
   1.497  102.5ms  20>21     64    00    6    ok
   1.497    0.1ms  21>20     65    00    5    ok
   1.547   50.2ms  21>20     65    00    5    ok
   1.548    0.0ms  21>20     65    00    5    ok
   1.598   50.4ms  21>20     65    00    5    ok
   1.598  100.7ms  21>20     64    00    7    ok
   1.598  100.7ms  20>21     64    00    6    ok
   1.598    0.1ms  21>20     65    00    5    ok
   1.651   53.0ms  21>20     65    00    5    ok
   1.651    0.0ms  21>20     65    00    5    ok
   1.702   51.1ms  21>20     65    00    5    ok
   1.702  104.2ms  21>20     64    00    7    ok
   1.702  104.2ms  20>21     64    00    6    ok
   1.702    0.1ms  21>20     65    00    5    ok
   1.755   52.4ms  21>20     65    00    5    ok
   1.755    0.0ms  21>20     65    00    5    ok
   1.807   52.1ms  21>20     65    00    5    ok
   1.807  104.6ms  21>20     64    00    7    ok
   1.807  104.6ms  20>21     64    00    6    ok
   1.807    0.1ms  21>20     65    00    5    ok
   1.857   50.2ms  21>20     65    00    5    ok
   1.857    0.0ms  21>20     65    00    5    ok
   1.857    0.0ms  21>20     65    00    5    ok
   1.907  100.7ms  21>20     64    00    7    ok
   1.907  100.7ms  20>21     64    00    6    ok
   1.907   50.5ms  21>20     65    00    5    ok
   1.958   50.2ms  21>20     65    00    5    BAD
   1.958    0.1ms  21>20     65    00    5    ok
   2.009  101.7ms  21>20     64    00    7    ok
   2.009  101.8ms  20>21     64    00    6    ok
   2.009   51.5ms  21>20     65    00    5    ok
   2.060   50.6ms  21>20     65    00    5    ok
   2.060    0.0ms  21>20     65    00    5    ok
   2.060    0.0ms  21>20     65    00    5    ok
   2.111  101.9ms  21>20     64    00    7    ok
   2.111  101.9ms  20>21     64    00    6    ok
   2.111   51.2ms  21>20     65    00    5    ok
   2.162   51.0ms  21>20     65    00    5    ok
   2.162    0.0ms  21>20     65    00    5    ok
   2.162    0.0ms  21>20     65    00    5    ok
   2.216  104.9ms  21>20     64    00    7    ok
   2.216  104.9ms  20>21     64    00    6    ok
   2.216   53.9ms  21>20     65    00    5    ok
   2.267   50.9ms  21>20     65    00    5    ok
   2.267    0.0ms  21>20     65    00    5    ok
   2.267    0.0ms  21>20     65    00    5    ok
   2.318  101.6ms  21>20     64    00    7    ok
   2.318  101.6ms  20>21     64    00    6    ok
   2.318   50.6ms  21>20     65    00    5    ok
   2.318    0.0ms  21>20     65    00    5    ok
   2.370   52.6ms  21>20     65    00    5    ok
   2.370    0.0ms  21>20     65    00    5    ok
   2.421  103.4ms  21>20     64    00    7    ok
   2.421  103.4ms  20>21     64    00    6    ok
   2.421   50.8ms  21>20     65    00    5    ok
   2.421    0.0ms  21>20     65    00    5    ok
   2.471   50.3ms  21>20     65    00    5    ok
   2.471    0.0ms  21>20     65    00    5    ok
   2.522  101.4ms  21>20     64    00    7    ok
   2.522  101.3ms  20>21     64    00    6    ok
   2.522   51.0ms  21>20     65    00    5    ok
   2.522    0.0ms  21>20     65    00    5    ok
   2.576   53.4ms  21>20     65    00    5    ok
   2.576    0.0ms  21>20     65    00    5    ok
   2.628  105.5ms  21>20     64    00    7    ok
   2.628  105.5ms  20>21     64    00    6    ok
   2.628   52.1ms  21>20     65    00    5    ok
   2.628    0.0ms  21>20     65    00    5    ok
   2.678   50.6ms  21>20     65    00    5    ok
   2.678    0.1ms  21>20     65    00    5    ok
   2.678   50.7ms  21>20     64    00    7    ok
   2.731  103.3ms  20>21     64    00    6    ok
   2.731   52.7ms  21>20     65    00    5    ok
   2.731    0.0ms  21>20     65    00    5    ok
   2.782   50.8ms  21>20     65    00    5    ok
   2.782    0.0ms  21>20     65    00    5    ok
   2.782  103.5ms  21>20     64    00    7    ok
   2.833  101.7ms  20>21     64    00    6    ok
   2.833   50.9ms  21>20     65    00    5    ok
   2.833    0.1ms  21>20     65    00    5    ok
   2.884   51.1ms  21>20     65    00    5    ok
   2.884    0.0ms  21>20     65    00    5    ok
   2.884  102.1ms  21>20     64    00    7    ok
   2.935  102.3ms  20>21     64    00    6    ok
   2.935   51.0ms  21>20     65    00    5    ok
   2.935    0.0ms  21>20     65    00    5    ok
   2.986   51.1ms  21>20     65    00    5    ok
   2.986    0.0ms  21>20     65    00    5    ok
   2.986  102.2ms  21>20     64    00    7    ok
   3.039  104.4ms  20>21     64    00    6    ok
   3.040   53.2ms  21>20     65    00    5    ok
   3.040    0.0ms  21>20     65    00    5    ok
   3.090   50.6ms  21>20     65    00    5    ok
   3.090    0.0ms  21>20     65    00    5    ok
   3.090  103.9ms  21>20     64    00    7    ok
   3.090   50.7ms  20>21     64    00    6    ok
   3.141   50.5ms  21>20     65    00    5    ok
   3.141    0.0ms  21>20     65    00    5    ok
   3.141    0.0ms  21>20     65    00    5    ok
   3.192   50.9ms  21>20     65    00    5    ok
   3.192  101.5ms  21>20     64    00    7    ok
   3.192  101.5ms  20>21     64    00    6    ok
   3.242   50.8ms  21>20     65    00    5    ok
   3.243    0.0ms  21>20     65    00    5    ok
   3.243    0.0ms  21>20     65    00    5    ok
   3.295   52.3ms  21>20     65    00    5    ok
   3.295  103.2ms  21>20     64    00    7    ok
   3.295  103.2ms  20>21     64    00    6    ok
   3.346   51.6ms  21>20     65    00    5    ok
   3.346    0.0ms  21>20     65    00    5    ok
   3.346    0.0ms  21>20     65    00    5    ok
   3.399   52.4ms  21>20     65    00    5    ok
   3.399  104.0ms  21>20     64    00    7    ok
   3.399  104.0ms  20>21     64    00    6    ok
   3.451   52.6ms  21>20     65    00    5    ok
   3.451    0.0ms  21>20     65    00    5    ok
   3.451    0.0ms  21>20     65    00    5    ok
   3.502   50.2ms  21>20     65    00    5    ok
   3.502  102.8ms  21>20     64    00    7    ok
   3.502  102.8ms  20>21     64    00    6    ok
   3.502    0.1ms  21>20     65    00    5    ok
   3.552   50.2ms  21>20     65    00    5    ok
   3.552    0.0ms  21>20     65    00    5    ok
   3.603   50.7ms  21>20     65    00    5    ok
   3.603  101.0ms  21>20     64    00    7    ok
   3.603  101.1ms  20>21     64    00    6    ok
   3.603    0.1ms  21>20     65    00    5    ok
   3.653   50.5ms  21>20     65    00    5    ok
   3.653    0.0ms  21>20     65    00    5    ok
   3.704   51.0ms  21>20     65    00    5    ok
   3.704  101.7ms  21>20     64    00    7    ok
   3.704  101.7ms  20>21     64    00    6    ok
   3.705    0.1ms  21>20     65    00    5    ok
   3.758   53.9ms  21>20     65    00    5    ok
   3.758    0.0ms  21>20     65    00    5    ok
   3.810   51.8ms  21>20     65    00    5    ok
   3.810  105.8ms  21>20     64    00    7    ok
   3.810    0.1ms  21>20     65    00    5    ok
   3.860   50.1ms  21>20     65    00    5    ok
   3.860    0.0ms  21>20     65    00    5    ok
   3.860    0.0ms  21>20     65    00    5    ok
   3.912  101.4ms  21>20     64    00    7    ok
   3.912  207.2ms  20>21     64    00    6    ok
   3.912   51.4ms  21>20     65    00    5    ok
   3.962   50.5ms  21>20     65    00    5    ok
   3.962    0.1ms  21>20     65    00    5    ok
   3.962    0.0ms  21>20     65    00    5    ok
   4.015  103.8ms  21>20     64    00    7    ok
   4.015  103.8ms  20>21     64    00    6    ok
   4.015   53.2ms  21>20     65    00    5    ok
   4.067   51.4ms  21>20     65    00    5    ok
   4.067    0.0ms  21>20     65    00    5    ok
   4.067    0.0ms  21>20     65    00    5    ok
   4.119  103.5ms  21>20     64    00    7    ok
   4.119  103.5ms  20>21     64    00    6    ok
   4.119   52.1ms  21>20     65    00    5    ok
   4.171   51.6ms  21>20     65    00    5    ok
   4.171    0.0ms  21>20     65    00    5    ok
   4.171    0.0ms  21>20     65    00    5    ok
   4.221  102.0ms  20>21     64    00    6    ok
   4.221   50.4ms  21>20     65    00    5    ok
   4.221    0.0ms  21>20     65    00    5    ok
   4.272   51.0ms  21>20     65    00    5    ok
   4.272    0.0ms  21>20     65    00    5    ok
   4.323  203.6ms  21>20     64    00    7    ok
   4.323  101.6ms  20>21     64    00    6    ok
   4.323   50.4ms  21>20     65    00    5    ok
   4.323    0.0ms  21>20     65    00    5    ok
   4.373   50.9ms  21>20     65    00    5    ok
   4.374    0.0ms  21>20     65    00    5    ok
   4.424  101.1ms  21>20     64    00    7    ok
   4.424  101.1ms  20>21     64    00    6    ok
   4.424   50.2ms  21>20     65    00    5    ok
   4.424    0.0ms  21>20     65    00    5    ok
   4.475   51.4ms  21>20     65    00    5    ok
   4.475    0.0ms  21>20     65    00    5    ok
   4.526  102.1ms  21>20     64    00    7    ok
   4.526  102.2ms  20>21     64    00    6    ok
   4.526   50.8ms  21>20     65    00    5    ok
   4.526    0.0ms  21>20     65    00    5    ok
   4.576   50.4ms  21>20     65    00    5    ok
   4.576    0.0ms  21>20     65    00    5    ok
   4.628  101.9ms  21>20     64    00    7    ok
   4.628  101.9ms  20>21     64    00    6    ok
   4.628   51.4ms  21>20     65    00    5    ok
   4.628    0.0ms  21>20     65    00    5    ok
   4.679   51.6ms  21>20     65    00    5    ok
   4.679    0.0ms  21>20     65    00    5    ok
   4.731  103.0ms  21>20     64    00    7    ok
   4.731  103.0ms  20>21     64    00    6    ok
   4.731   51.4ms  21>20     65    00    5    ok
   4.731    0.0ms  21>20     65    00    5    ok
   4.782   50.8ms  21>20     65    00    5    ok
   4.782    0.0ms  21>20     65    00    5    ok
   4.782   50.9ms  21>20     64    00    7    ok
   4.833  102.3ms  20>21     64    00    6    ok
   4.833   51.5ms  21>20     65    00    5    ok
   4.833    0.0ms  21>20     65    00    5    ok
   4.884   50.4ms  21>20     65    00    5    ok
   4.884    0.0ms  21>20     65    00    5    ok
   4.884  102.0ms  21>20     64    00    7    ok
   4.935  101.5ms  20>21     64    00    6    ok
   4.935   51.1ms  21>20     65    00    5    ok
   4.935    0.0ms  21>20     65    00    5    ok
   4.985   50.7ms  21>20     65    00    5    ok
   4.985    0.0ms  21>20     65    00    5    ok
   4.985  101.8ms  21>20     64    00    7    ok
   5.039  104.3ms  20>21     64    00    6    ok
   5.039   53.6ms  21>20     65    00    5    ok
   5.039    0.0ms  21>20     65    00    5    ok
   5.091   51.8ms  21>20     65    00    5    ok
   5.091    0.0ms  21>20     65    00    5    ok
   5.091  105.4ms  21>20     64    00    7    ok
   5.091   51.9ms  20>21     64    00    6    ok
   5.142   51.0ms  21>20     65    00    5    ok
   5.142    0.0ms  21>20     65    00    5    ok
   5.142    0.0ms  21>20     65    00    5    ok
   5.192   50.5ms  21>20     65    00    5    ok
   5.192  101.6ms  21>20     64    00    7    ok
   5.192  101.7ms  20>21     64    00    6    ok
   5.243   50.2ms  21>20     65    00    5    ok
   5.243    0.0ms  21>20     65    00    5    ok
   5.243    0.0ms  21>20     65    00    5    ok
   5.293   50.5ms  21>20     65    00    5    ok
   5.293  100.7ms  21>20     64    00    7    ok
   5.293  100.7ms  20>21     64    00    6    ok
   5.344   50.4ms  21>20     65    00    5    ok
   5.344    0.0ms  21>20     65    00    5    ok
   5.344    0.0ms  21>20     65    00    5    ok
   5.395   51.1ms  21>20     65    00    5    ok
   5.395  101.5ms  21>20     64    00    7    ok
   5.395  101.5ms  20>21     64    00    6    ok
   5.445   50.7ms  21>20     65    00    5    ok
   5.445    0.1ms  21>20     65    00    5    ok
   5.446    0.0ms  21>20     65    00    5    ok
   5.496   50.1ms  21>20     65    00    5    ok
   5.496  100.9ms  21>20     64    00    7    ok
   5.496  100.9ms  20>21     64    00    6    ok
   5.546   50.5ms  21>20     65    00    5    ok
   5.546    0.0ms  21>20     65    00    5    ok
   5.546    0.0ms  21>20     65    00    5    ok
   5.596   50.1ms  21>20     65    00    5    ok
   5.596  100.6ms  21>20     64    00    7    ok
   5.596  100.6ms  20>21     64    00    6    ok
   5.647   50.8ms  21>20     65    00    5    ok
   5.647    0.0ms  21>20     65    00    5    ok
   5.647    0.0ms  21>20     65    00    5    ok
   5.698   51.3ms  21>20     65    00    5    ok
   5.698  102.1ms  21>20     64    00    7    ok
   5.698  102.1ms  20>21     64    00    6    ok
   5.750   51.6ms  21>20     65    00    5    ok
   5.750    0.1ms  21>20     65    00    5    ok
   5.750    0.0ms  21>20     65    00    5    ok
   5.801   50.6ms  21>20     65    00    5    ok
   5.801  102.3ms  21>20     64    00    7    ok
   5.801  102.3ms  20>21     64    00    6    ok
   5.851   50.3ms  21>20     65    00    5    ok
   5.851    0.0ms  21>20     65    00    5    ok
   5.851    0.0ms  21>20     65    00    5    ok
   5.903   52.0ms  21>20     65    00    5    ok
   5.903  102.4ms  21>20     64    00    7    ok
   5.903  102.3ms  20>21     64    00    6    ok
   5.903    0.1ms  21>20     65    00    5    ok
   5.954   51.4ms  21>20     65    00    5    ok
   5.954    0.0ms  21>20     65    00    5    ok
   6.005   50.4ms  21>20     65    00    5    ok
   6.005  101.8ms  21>20     64    00    7    ok
   6.005  101.8ms  20>21     64    00    6    ok
   6.005    0.0ms  21>20     65    00    5    ok
   6.057   51.7ms  21>20     65    00    5    ok
   6.057    0.1ms  21>20     65    00    5    ok
   6.108   50.9ms  21>20     65    00    5    ok
   6.108  102.7ms  21>20     64    00    7    ok
   6.108  102.7ms  20>21     64    00    6    ok
   6.108    0.0ms  21>20     65    00    5    ok
   6.161   53.6ms  21>20     65    00    5    ok
   6.161    0.0ms  21>20     65    00    5    ok
   6.213   52.0ms  21>20     65    00    5    ok
   6.213  105.7ms  21>20     64    00    7    ok
   6.213  105.7ms  20>21     64    00    6    ok
   6.213    0.0ms  21>20     65    00    5    ok
   6.264   50.5ms  21>20     65    00    5    ok
   6.264    0.0ms  21>20     65    00    5    ok
   6.264    0.0ms  21>20     65    00    5    ok
   6.316  102.6ms  21>20     64    00    7    ok
   6.316  102.6ms  20>21     64    00    6    ok
   6.316   52.1ms  21>20     65    00    5    ok
   6.367   50.7ms  21>20     65    00    5    ok
   6.367    0.0ms  21>20     65    00    5    ok
   6.367    0.0ms  21>20     65    00    5    ok
   6.418  102.6ms  21>20     64    00    7    ok
   6.418  102.6ms  20>21     64    00    6    ok
   6.418   51.8ms  21>20     65    00    5    ok
   6.470   51.3ms  21>20     65    00    5    ok
   6.470    0.1ms  21>20     65    00    5    ok
   6.470    0.0ms  21>20     65    00    5    ok
   6.522  103.1ms  21>20     64    00    7    ok
   6.522  103.1ms  20>21     64    00    6    ok
   6.522   51.7ms  21>20     65    00    5    ok
   6.572   50.4ms  21>20     65    00    5    ok
   6.572    0.0ms  21>20     65    00    5    ok
   6.572    0.0ms  21>20     65    00    5    ok
   6.624  102.4ms  21>20     64    00    7    ok
   6.624  102.4ms  20>21     64    00    6    ok
   6.624   51.9ms  21>20     65    00    5    ok
   6.624    0.0ms  21>20     65    00    5    ok
   6.677   52.6ms  21>20     65    00    5    ok
   6.677    0.0ms  21>20     65    00    5    ok
   6.727  103.5ms  21>20     64    00    7    ok
   6.727  103.5ms  20>21     64    00    6    ok
   6.727   50.8ms  21>20     65    00    5    ok
   6.727    0.0ms  21>20     65    00    5    ok
   6.781   53.5ms  21>20     65    00    5    ok
   6.781    0.0ms  21>20     65    00    5    ok
   6.833  105.3ms  21>20     64    00    7    ok
   6.833  105.3ms  20>21     64    00    6    ok
   6.833   51.8ms  21>20     65    00    5    ok
   6.833    0.0ms  21>20     65    00    5    ok
   6.884   51.5ms  21>20     65    00    5    ok
   6.884    0.0ms  21>20     65    00    5    ok
   6.937  104.2ms  21>20     64    00    7    ok
   6.937  104.2ms  20>21     64    00    6    ok
   6.937   52.6ms  21>20     65    00    5    ok
   6.937    0.0ms  21>20     65    00    5    ok
   6.988   50.7ms  21>20     65    00    5    ok
   6.988    0.0ms  21>20     65    00    5    ok
   6.988   50.8ms  21>20     64    00    7    ok
   7.041  103.9ms  20>21     64    00    6    ok
   7.041   53.2ms  21>20     65    00    5    ok
   7.041    0.0ms  21>20     65    00    5    ok
   7.091   50.1ms  21>20     65    00    5    ok
   7.091    0.0ms  21>20     65    00    5    ok
   7.091  103.3ms  21>20     64    00    7    ok
   7.091   50.2ms  20>21     64    00    6    ok
   7.145   53.6ms  21>20     65    00    5    ok
   7.145    0.0ms  21>20     65    00    5    ok
   7.195   50.7ms  21>20     65    00    5    ok
   7.195    0.0ms  21>20     65    00    5    ok
   7.195  104.4ms  21>20     64    00    7    ok
   7.195  104.4ms  20>21     64    00    6    ok
   7.246   50.2ms  21>20     65    00    5    ok
   7.246    0.0ms  21>20     65    00    5    ok
   7.246    0.0ms  21>20     65    00    5    ok
   7.296   50.8ms  21>20     65    00    5    ok
   7.296  101.1ms  21>20     64    00    7    ok
   7.297  101.1ms  20>21     64    00    6    ok
   7.347   50.5ms  21>20     65    00    5    ok
   7.347    0.0ms  21>20     65    00    5    ok
   7.347    0.0ms  21>20     65    00    5    ok
   7.398   50.6ms  21>20     65    00    5    ok
   7.398  101.2ms  21>20     64    00    7    ok
   7.398  101.2ms  20>21     64    00    6    ok
   7.448   50.7ms  21>20     65    00    5    ok
   7.448    0.1ms  21>20     65    00    5    ok
   7.448    0.0ms  21>20     65    00    5    ok
   7.500   51.3ms  21>20     65    00    5    ok
   7.500  102.1ms  21>20     64    00    7    ok
   7.500  102.1ms  20>21     64    00    6    ok
   7.551   51.0ms  21>20     65    00    5    ok
   7.551    0.0ms  21>20     65    00    5    ok
   7.551    0.0ms  21>20     65    00    5    ok
   7.602   51.4ms  21>20     65    00    5    ok
   7.602  102.5ms  21>20     64    00    7    ok
   7.602  102.5ms  20>21     64    00    6    ok
   7.654   51.9ms  21>20     65    00    5    ok
   7.654    0.0ms  21>20     65    00    5    ok
   7.654    0.0ms  21>20     65    00    5    ok
   7.705   50.6ms  21>20     65    00    5    ok
   7.705  102.5ms  21>20     64    00    7    ok
   7.705  102.5ms  20>21     64    00    6    ok
   7.757   52.1ms  21>20     65    00    5    ok
   7.757    0.0ms  21>20     65    00    5    ok
   7.757    0.0ms  21>20     65    00    5    ok
   7.807   50.4ms  21>20     65    00    5    ok
   7.807  102.6ms  21>20     64    00    7    ok
   7.807  102.6ms  20>21     64    00    6    ok
   7.807    0.1ms  21>20     65    00    5    ok
   7.859   51.8ms  21>20     65    00    5    ok
   7.859    0.1ms  21>20     65    00    5    ok
   7.910   51.0ms  21>20     65    00    5    ok
   7.910  102.9ms  21>20     64    00    7    ok
   7.910  102.9ms  20>21     64    00    6    ok
   7.910    0.1ms  21>20     65    00    5    ok
   7.964   53.7ms  21>20     65    00    5    ok
   7.964    0.0ms  21>20     65    00    5    ok
   8.016   52.0ms  21>20     65    00    5    ok
   8.016  105.9ms  21>20     64    00    7    ok
   8.016  105.9ms  20>21     64    00    6    ok
   8.016    0.1ms  21>20     65    00    5    ok
   8.066   50.1ms  21>20     65    00    5    ok
   8.066    0.0ms  21>20     65    00    5    ok
   8.066    0.0ms  21>20     65    00    5    ok
   8.118  102.3ms  21>20     64    00    7    ok
   8.118  102.4ms  20>21     64    00    6    ok
   8.118   52.2ms  21>20     65    00    5    ok
   8.169   50.6ms  21>20     65    00    5    ok
   8.169    0.0ms  21>20     65    00    5    ok
   8.169    0.0ms  21>20     65    00    5    ok
   8.222  104.0ms  21>20     64    00    7    ok
   8.222  104.0ms  20>21     64    00    6    ok
   8.222   53.4ms  21>20     65    00    5    ok
   8.273   50.6ms  21>20     65    00    5    ok
   8.273    0.0ms  21>20     65    00    5    ok
   8.273    0.0ms  21>20     65    00    5    ok
   8.326  103.4ms  21>20     64    00    7    ok
   8.326  103.4ms  20>21     64    00    6    ok
   8.326   52.7ms  21>20     65    00    5    ok
   8.378   52.4ms  21>20     65    00    5    ok
   8.378    0.0ms  21>20     65    00    5    ok
   8.378    0.0ms  21>20     65    00    5    ok
   8.429  103.0ms  21>20     64    00    7    ok
   8.429  102.9ms  20>21     64    00    6    ok
   8.429   50.5ms  21>20     65    00    5    ok
   8.429    0.0ms  21>20     65    00    5    ok
   8.481   52.0ms  21>20     65    00    5    ok
   8.481    0.1ms  21>20     65    00    5    ok
   8.532  103.3ms  21>20     64    00    7    ok
   8.532  103.3ms  20>21     64    00    6    ok
   8.532   51.2ms  21>20     65    00    5    ok
   8.532    0.0ms  21>20     65    00    5    ok
   8.584   51.5ms  21>20     65    00    5    ok
   8.584    0.0ms  21>20     65    00    5    ok
   8.635  103.4ms  21>20     64    00    7    ok
   8.635  103.4ms  20>21     64    00    6    ok
   8.635   51.8ms  21>20     65    00    5    ok
   8.635    0.0ms  21>20     65    00    5    ok
   8.686   50.1ms  21>20     65    00    5    ok
   8.686    0.1ms  21>20     65    00    5    ok
   8.736  100.6ms  21>20     64    00    7    ok
   8.736  100.6ms  20>21     64    00    6    ok
   8.736   50.4ms  21>20     65    00    5    ok
   8.736    0.0ms  21>20     65    00    5    ok
   8.787   51.1ms  21>20     65    00    5    ok
   8.787    0.0ms  21>20     65    00    5    ok
   8.787   51.3ms  21>20     64    00    7    ok
   8.840  103.9ms  20>21     64    00    6    ok
   8.840   52.7ms  21>20     65    00    5    ok
   8.840    0.0ms  21>20     65    00    5    ok
   8.891   50.7ms  21>20     65    00    5    ok
   8.891    0.0ms  21>20     65    00    5    ok
   8.891  103.4ms  21>20     64    00    7    ok
   8.942  102.5ms  20>21     64    00    6    ok
   8.942   51.8ms  21>20     65    00    5    ok
   8.942    0.0ms  21>20     65    00    5    ok
   8.994   51.3ms  21>20     65    00    5    ok
   8.994    0.0ms  21>20     65    00    5    ok
   8.994  103.1ms  21>20     64    00    7    ok
   9.047  105.1ms  20>21     64    00    6    ok
   9.047   53.7ms  21>20     65    00    5    ok
   9.048    0.0ms  21>20     65    00    5    ok
   9.098   50.1ms  21>20     65    00    5    ok
   9.098    0.0ms  21>20     65    00    5    ok
   9.098  103.9ms  21>20     64    00    7    ok
   9.098   50.2ms  20>21     64    00    6    ok
   9.148   50.2ms  21>20     65    00    5    ok
   9.148    0.1ms  21>20     65    00    5    ok
   9.148    0.0ms  21>20     65    00    5    ok
   9.199   50.8ms  21>20     65    00    5    ok
   9.199  101.1ms  21>20     64    00    7    ok
   9.199  101.1ms  20>21     64    00    6    ok
   9.250   50.8ms  21>20     65    00    5    ok
   9.250    0.0ms  21>20     65    00    5    ok
   9.250    0.0ms  21>20     65    00    5    ok
   9.301   51.1ms  21>20     65    00    5    ok
   9.301  101.9ms  21>20     64    00    7    ok
   9.301  101.9ms  20>21     64    00    6    ok
   9.352   50.9ms  21>20     65    00    5    ok
   9.352    0.0ms  21>20     65    00    5    ok
   9.352    0.0ms  21>20     65    00    5    ok
   9.403   51.5ms  21>20     65    00    5    ok
   9.403  102.4ms  21>20     64    00    7    ok
   9.403  102.4ms  20>21     64    00    6    ok
   9.454   51.4ms  21>20     65    00    5    ok
   9.454    0.0ms  21>20     65    00    5    ok
   9.454    0.0ms  21>20     65    00    5    ok
   9.506   51.5ms  21>20     65    00    5    ok
   9.506  102.9ms  21>20     64    00    7    ok
   9.506  102.9ms  20>21     64    00    6    ok
   9.558   51.6ms  21>20     65    00    5    ok
   9.558    0.0ms  21>20     65    00    5    ok
   9.558    0.0ms  21>20     65    00    5    ok
   9.608   50.6ms  21>20     65    00    5    ok
   9.608  102.3ms  21>20     64    00    7    ok
   9.608  102.3ms  20>21     64    00    6    ok
   9.608    0.1ms  21>20     65    00    5    ok
   9.659   50.7ms  21>20     65    00    5    ok
   9.659    0.1ms  21>20     65    00    5    ok
   9.709   50.3ms  21>20     65    00    5    ok
   9.709  101.2ms  21>20     64    00    7    ok
   9.709  101.2ms  20>21     64    00    6    ok
   9.709    0.0ms  21>20     65    00    5    ok
   9.762   52.8ms  21>20     65    00    5    ok
   9.762    0.0ms  21>20     65    00    5    ok
